92.197999999999993,-11.196999999999999,218.93179000000001,0,1,4.1619663577068309,0.36525205973223479,688,971,83,344,hip hop
121.274,-9.843,148.03546,0,6,7.5056312121212132,0.29625863636363631,591,550,73,296,blue-eyed soul
100.06999999999999,-9.6890000000000001,177.47546,1,8,2.0853174673784105,0.30958170225385534,582,562,291,291,salsa
119.29300000000001,-9.0129999999999999,233.40362999999999,1,0,10.639869671132764,0.36771660576532683,924,821,115,462,pop rock
129.738,-4.5010000000000003,209.60607999999999,1,2,6.4654442793462108,0.40121285289747399,887,673,110,444,pop punk
147.78200000000001,-9.3230000000000004,267.70240000000001,1,5,-0.6536839321357284,0.27864550898203588,1266,835,210,633,southern gospel
111.78700000000001,-17.302,114.78158999999999,1,1,5.20291042966043,0.36234667359667361,434,481,217,217,breakbeat
101.43000000000001,-11.641999999999999,189.57015999999999,0,4,-8.297647250566893,0.23825694444444442,626,588,103,313,post-hardcore
86.643000000000001,-13.496,269.81832000000003,1,4,2.9526112024853797,0.40569060672514617,1523,912,93,381,new wave
114.041,-6.6970000000000001,266.39627999999999,0,7,11.408814900426744,0.3785663821716454,1000,1406,124,500,breakcore
146.76499999999999,-10.021000000000001,218.77506,0,5,2.7276535526943251,0.30782343824511205,1039,699,520,520,alternative rock
117.97499999999999,-7.5449999999999999,245.21098000000001,1,7,4.1259701555275319,0.36007681799075242,946,793,117,473,ccm
130.03999999999999,-6.6319999999999997,226.35057,1,9,0.87005981805698596,0.3237565224854102,971,971,120,485,bachata
137.334,-7.75,191.84280999999999,0,10,3.7905153935185187,0.30447002314814808,869,720,434,434,chanson
125.197,-8.3460000000000001,307.38240000000002,1,3,11.853899263091877,0.30106741925368458,1275,1063,212,637,quiet storm
119.82599999999999,-8.5760000000000005,491.12770999999998,1,7,-0.72931116912366911,0.32371611384111382,1981,1628,246,990,country rock
127.756,-16.109999999999999,228.59710000000001,1,8,5.0191101127554614,0.36578338618745598,1434,946,95,478,chill-out
99.272999999999996,-8.032,599.24852999999996,1,6,17.910590329648439,0.39530091624340202,3928,3347,245,982,qawwali
150.06200000000001,-5.2709999999999999,290.29831999999999,1,7,5.5319453125000004,0.26284575320512821,1428,832,177,714,hard rock
138.33099999999999,-6.7869999999999999,165.69424000000001,1,7,1.7543133333333334,0.25462652777777778,739,600,92,370,indietronica
86.186000000000007,-15.221,151.84934000000001,1,1,3.838763270882124,0.29599648711943799,421,427,68,211,classic country
110.38200000000001,-8.5139999999999993,220.78648999999999,1,11,4.2717433574879218,0.31876620370370368,787,828,393,393,electric blues
111.874,-8.0500000000000007,269.58321999999998,1,2,-0.98917727272727296,0.27513526170798897,993,605,120,497,uk garage
166.86199999999999,-4.2640000000000002,207.77751000000001,1,7,4.4879298794622162,0.47780679184051922,1144,719,142,572,math-core
137.52199999999999,-12.332000000000001,124.86485,1,10,7.1369778816199378,0.34417990654205605,570,535,70,285,pop rock
164.672,-5.9080000000000004,225.09669,1,7,8.8589627604166665,0.47903216145833333,1233,640,617,617,post-grunge
125.006,-6.4859999999999998,338.31137999999999,0,6,8.4451901285583126,0.36586593204775025,1409,1815,175,704,breakcore
90.022000000000006,-4.516,186.48770999999999,1,5,6.5625636958710976,0.34968680765357502,834,662,278,278,filk
127.02500000000001,-9.6159999999999997,168.25424000000001,1,8,6.8148118961352653,0.3233149154589372,709,552,88,355,latin jazz
95.956999999999994,-18.050999999999998,156.39465000000001,1,8,0.63656758832565297,0.34560253456221202,487,434,79,244,jump blues
110.18899999999999,-11.939,342.56934000000001,1,6,-1.4395214604236346,0.27061417688591605,1250,897,203,625,soul jazz
138.00700000000001,-15.335000000000001,484.62322,0,4,1.4861428647497337,0.38461980830670933,2212,1565,276,1106,disco
130.09999999999999,-10.922000000000001,164.80608000000001,1,10,2.1914381313131313,0.45234708193041523,683,594,342,342,doo-wop
160.839,-9.9830000000000005,133.32853,1,4,16.415474085365855,0.34337499999999999,704,492,352,352,classic country
41.993000000000002,-7.7619999999999996,173.66158999999999,1,7,8.6016517094017093,0.36257254273504269,952,780,119,119,rap
189.64599999999999,-9.5120000000000005,313.12934000000001,1,9,11.318146811890175,0.36253148400272295,2000,1469,332,1000,charanga
130.58600000000001,-9.0630000000000006,450.84688999999997,0,4,10.97370874536465,0.43206077461887105,2911,1618,242,970,noise rock
128.292,-8.8789999999999996,303.09832,0,8,6.1115356786427153,0.32427037591483698,1277,1002,158,639,dance pop
90.932000000000002,-17.699000000000002,128.83546000000001,1,3,-5.6126000619578678,0.23831939281288725,382,269,62,191,orchestra
89.667000000000002,-19.478000000000002,456.30649,1,1,-8.4219221364221362,0.30193271396396393,2701,2072,167,675,cool jazz
115.06100000000001,-7.4690000000000003,198.73913999999999,1,7,-0.72909548916227285,0.42999956063268896,1114,569,87,371,gothic metal
115.887,-2.0219999999999998,95.686080000000004,1,2,7.9251255868544606,0.49836032863849766,337,284,41,168,ska punk
139.333,-10.358000000000001,271.49016,0,9,4.6434895710350252,0.27148966942148761,1232,847,616,616,blues
117.271,-12.715999999999999,226.66404,1,0,9.1876696696696687,0.25109695409695409,872,777,108,436,salsa
102.428,-15.663,190.48444000000001,1,3,-8.2819719611528821,0.24775078320802008,919,532,76,307,modern rock
89.983999999999995,-6.944,277.78566999999998,1,2,-0.94884118122977357,0.32942200647249192,831,1030,103,416,delta blues
116.721,-7.8049999999999997,248.78975,1,1,8.8293314094775219,0.36656439854191974,958,823,119,479,texas blues
123.142,-10.699999999999999,195.31710000000001,1,7,5.1503890699695782,0.34084039548022599,776,767,96,388,blues
141.91900000000001,-10.93,175.72525999999999,1,0,-0.018153813415049271,0.4096358529111338,814,979,101,407,trip hop
95.596000000000004,-9.4930000000000003,217.23383000000001,0,10,15.469791308500479,0.44808631805157589,1379,698,86,345,hardcore techno
154.953,-9.2530000000000001,344.05831999999998,1,11,7.1482399211218226,0.41626584867075667,1762,1141,881,881,glam rock
86.090999999999994,-12.009,251.42812000000001,1,7,-3.4382909620443445,0.29960738444193913,1075,887,70,359,brazilian jazz
90.218000000000004,-11.042999999999999,269.79219999999998,1,7,7.584892188459178,0.37209284837323509,813,1086,101,407,gangster rap
133.14400000000001,-11.506,206.05341999999999,0,11,4.842603636363636,0.38477494949494956,927,825,464,464,rock
205.31700000000001,-14.179,190.04035999999999,1,2,-11.764904474130619,0.27078403307888044,1252,786,156,626,brazilian jazz
180.149,-8.5310000000000006,241.16200000000001,1,9,-1.3998605341246289,0.3593781734256512,1431,1011,178,716,soft rock
102.538,-8.5410000000000004,122.64444,0,0,12.939563469894473,0.38957774674115458,815,537,50,203,easy listening
